Dark Colony,"LatLng(52.96885, -2.01268)",sci-fi,http://www.larping.org/larps/listing/dark-colony/,"<li><span class=""icon-direction""></span>A post-apocalyptic science fiction larp set on an alien planet</li>",pen and paper
Academy of Eblana,"LatLng(54.02364, -6.3302)",fantasy,http://www.larping.org/larps/listing/academy-of-eblana/,"<li><span class=""icon-direction""></span>A high-fantasy boffer live-combat campaign, run by the Irish Games Association.</li>",boffer
Scintillan Concorde,"LatLng(53.34153, -6.26358)",sci-fi,http://www.larping.org/larps/listing/scintillan-concorde/,"<li><span class=""icon-direction""></span>A Dark Heresey / Warhammer 40K larp of Inquisitors protecting the Empire of Man from the forces of Chaos.</li>",pen and paper
Irish Guild of Live Action Role-players,"LatLng(53.2004, -6.29328)",fantasy,http://www.larping.org/larps/listing/irish-guild-of-live-action-role-players/,"<li><span class=""icon-direction""></span>A fantasy celtic boffer larp.</li>",boffer
Beginner’s Larp,"LatLng(40.74628, -74.2505)",fantasy,http://www.larping.org/larps/listing/beginners-larp-2/,"<li><span class=""icon-direction""></span>This boffer larping event will be made for beginners to hone in on their skills and it it is made for…</li>",boffer
Realms of Cré,"LatLng(41.66374, -86.18884)",fantasy,http://www.larping.org/larps/listing/realms-of-cre/,"<li><span class=""icon-direction""></span>Currently in the development stages, see FB page</li>",pen and paper
Glasgow Vampire Larp,"LatLng(55.85669, -4.24481)",world-of-darkness,http://www.larping.org/larps/listing/glasgow-vampire-larp/,"<li><span class=""icon-direction""></span>A Vampire chronicle set in Glasgow.</li>",pen and paper
KL Vampire the Masquerade,"LatLng(3.0764, 101.58977)",world-of-darkness,http://www.larping.org/larps/listing/kl-vampire-the-masquerade/,"<li><span class=""icon-direction""></span>A Vampire: the Masquerade campaign run and set in Kuala Lumpur</li>",pen and paper
Cape Legion of Adventurers and Wargamers,"LatLng(-33.95765, 18.4612)",organization,http://www.larping.org/larps/listing/cape-legion-of-adventurers-and-wargamers/,"<li><span class=""icon-direction""></span>CLAWs is the tabletop gaming society of the University of Cape Town. In addition to tabletop games, they run regular…</li>",pen and paper
Avalon LARP: Ebon Oasis Chapter,"LatLng(34.58538, -78.4477)",fantasy,http://www.larping.org/larps/listing/avalon-larp-ebon-oasis-chapter/,"<li><span class=""icon-direction""></span>Avalon Live Action Role-Playing (boffer LARP) is a challenging medieval fantasy role-playing game for ages 14 and up (drug-free, alcohol-free) with…</li>",boffer
Avalon LARP: Murshank Chapter,"LatLng(38.58528, -77.37972)",fantasy,http://www.larping.org/larps/listing/avalon-larp-murshank-chapter/,"<li><span class=""icon-direction""></span>Avalon Live Action Role-Playing (LARP) is a challenging medieval fantasy role-playing game for ages 14 and up (drug-free, alcohol-free) with…</li>",pen and paper
Burning Foam,"LatLng(51.03137, -0.00137)",fantasy,http://www.larping.org/larps/listing/burning-foam-2/,"<li><span class=""icon-direction""></span>Burning Foam is a larp that functions like burning man or other burn related events. As a boffer larp there are…</li>",boffer
vampire larp,"LatLng(41.84227, -88.07374)",world-of-darkness,http://www.larping.org/larps/listing/vampire-larp/,"<li><span class=""icon-direction""></span>Come join us at COD for Mind\'s Eye Theater: Vampire the Masquerade every Saturday at 6:30 pm. Ask to join…</li>",pen and paper
Minnesota Afterfire,"LatLng(45.84342, -93.40273)",sci-fi,http://www.larping.org/larps/listing/minnesota-afterfire/,"<li><span class=""icon-direction""></span>Boffer Larp. Afterfire is a sci-fi/ post apocalyptic larp set in the wastelands of 3014 earth. Magic has returned and mingled with…</li>",pen and paper
Lands of Exile,"LatLng(35.73219, -79.30035)",fantasy,http://www.larping.org/larps/listing/lands-of-exile/,"<li><span class=""icon-direction""></span>Lands of Exile is North Carolina’s premier boffer live action role playing game. It offers a realistic feel set in a…</li>",boffer
Nexus Elements Fantasy Gaming,"LatLng(42.41056, -71.14515)",fantasy,http://www.larping.org/larps/listing/nexus-elements-fantasy-gaming/,"<li><span class=""icon-direction""></span>Welcome to the world of Nexus Fantasy Gaming, a boffer Live Action Role Playing game based in an original world. It…</li>",boffer
ALLIANCE LARP CHARLOTTESVILLE,"LatLng(37.39393, -78.64946)",organization,http://www.larping.org/larps/listing/alliance-larp-charlottesville/,"<li><span class=""icon-direction""></span>In the Alliance boffer larp game, you create a character concept for a fantasy story and actually play the character. It is…</li>",boffer
Beyond the Wall,"LatLng(44.15091, -70.61179)",fantasy,http://www.larping.org/larps/listing/beyond-the-wall/,"<li><span class=""icon-direction""></span>Beyond the Wall (BW) is a Live Action Role Playing game (LARP) set in the world of the book series…</li>",pen and paper
Columbia Basin LARP,"LatLng(46.24341, -119.26342)",medieval,http://www.larping.org/larps/listing/columbia-basin-larp/,"<li><span class=""icon-direction""></span>Welcome fellow LARPer, We are a Fantasy Role Play based boffer L.A.R.P. group in the Tri-Cities Washington who conduct and organize…</li>",boffer
the Realm,"LatLng(33.02265, -97.74135)",medieval,http://www.larping.org/larps/listing/the-realm/,"<li><span class=""icon-direction""></span>Become a character in a world where boffer swordsmanship, honor and magic are combined to create an EXPERIENCE. Actors do this…</li>",boffer
Past is Prologue,"LatLng(39.87107, -86.16123)",world-of-darkness,http://www.larping.org/larps/listing/past-is-prologue/,"<li><span class=""icon-direction""></span>Past is Prologue is a Werewolf: The Apocalypse chronicle under One World by Night, located in Indianapolis, IN. The storytelling…</li>",pen and paper
Stars Never Rise,"LatLng(39.72546, -86.15576)",world-of-darkness,http://www.larping.org/larps/listing/stars-never-rise/,"<li><span class=""icon-direction""></span>Stars Never Rise is a Vampire: The Masquerade live action roleplaying chronicle associated with One World by Night, located in…</li>",pen and paper
Bridgehaven,"LatLng(40.5797, -74.30811)",organization,http://www.larping.org/larps/listing/bridgehaven/,"<li><span class=""icon-direction""></span>Announcing the formation of a new Amtgard Boffer Larp park in Woodbridge Township/Colonia called Bridgehaven. What is Amtgard? - Amtgard is a…</li>",pen and paper
WyvernsTales LARP,"LatLng(50.71841, -3.5339)",organization,http://www.larping.org/larps/listing/wyvernstales-larp/,"<li><span class=""icon-direction""></span>Wyverns Tales - Small friendly boffer larp day events in Southampton and Exeter and four weekenders a year, including two indoor (castles,…</li>",boffer
Dagorath,"LatLng(29.73847, -95.37073)",medieval,http://www.larping.org/larps/listing/dagorath-2/,"<li><span class=""icon-direction""></span>We are a local non-profit community group focused on boffer Live Action Role Playing. Taking inspiration from the works of J.R.R.…</li>",boffer
Star Kingdom- a real life medieval kingdom,"LatLng(32.84069, -83.6324)",medieval,http://www.larping.org/larps/listing/star-kingdom-a-real-life-medieval-kingdom/,"<li><span class=""icon-direction""></span>Boffer Larp. This is a real life medieval kingdom which will be called the Star Kingdom we have 20 acres that we…</li>",pen and paper
tranformers larp,"LatLng(53.54439, -113.49093)",sci-fi,http://www.larping.org/larps/listing/tranformers-larp/,"<li><span class=""icon-direction""></span>we are a larp group just starting up in edmonton alberta we need members and ideas to get this going</li>",pen and paper
Alliance South Michigan,"LatLng(42.31607, -84.06923)",fantasy,http://www.larping.org/larps/listing/alliance-south-michigan/,"<li><span class=""icon-direction""></span>Alliance Boffer Larp South Michigan is set in the world of Fortanis and in the kingdom of Dragonreach. A new formed kingdom…</li>",pen and paper
Aces & Operatives: The World’s Only 007 Inspired Theatrical Live Action Role-Play Secret Society,"LatLng(40.75881, -73.97936)",theater,http://www.larping.org/larps/listing/aces-operatives-the-worlds-only-007-inspired-theatrical-live-action-role-play-secret-society/,"<li><span class=""icon-direction""></span>Aces & Operatives (also known as Aces & Ops) is the only 007-themed live action role-play society operating in the…</li>",pen and paper
OK-008-D Native Nights Tulsa,"LatLng(36.09128, -95.94198)",world-of-darkness,http://www.larping.org/larps/listing/ok-008-d-native-nights-tulsa/,"<li><span class=""icon-direction""></span>We are currently playing: Vampire the Requiem (VtR) Changeling the Lost (CtL) Werewolf the Forsaken (WtF) Combined: the Accord Please…</li>",pen and paper
Star Fire Adventure Camp for Grown-Ups,"LatLng(29.96876, -98.7685)",organization,http://www.larping.org/larps/listing/star-fire-adventure-camp-for-grown-ups/,"<li><span class=""icon-direction""></span>Star Fire Adventure Camp is an innovative camp presenting recreational, educational, and imaginative events. We present various larps in many…</li>",pen and paper
NERO Armonia,"LatLng(44.65419, -63.63553)",fantasy,http://www.larping.org/larps/listing/nero-armonia/,"<li><span class=""icon-direction""></span>We are a Boffer LARP Chapter dedicated to the Fantasy Medieval Genre located in Halifax, Nova Scotia. The Chapter is owned…</li>",pen and paper
Dark Passages Boffer L.A.R.P.,"LatLng(48.87076, 2.3485)",fantasy,http://www.larping.org/larps/listing/dark-passages-boffer-l-a-r-p/,"<li><span class=""icon-direction""></span>Dark Passages is a unique blend of high fantasy and steampunk boffer larp. From a Spartan based subculture to Wild West gunfighters,…</li>",boffer
Underworld Larp – Guildhouse: Ralinwood,"LatLng(42.90627, -80.9489)",fantasy,http://www.larping.org/larps/listing/underworld-larp-guildhouse-ralinwood/,"<li><span class=""icon-direction""></span>An intense fantasy/horror themed boffer combat LARP that features full immersion from the moment you step into game until you…</li>",boffer
San Antonio LARP,"LatLng(29.42412, -98.49363)",other,http://www.larping.org/larps/listing/san-antonio-larp/,"<li><span class=""icon-direction""></span>Welcome to San Antonio LARP (Live Action ROle-playing) The official SA LARP. Combining cards and role-playing into one is the…</li>",pen and paper
LARP Club App State,"LatLng(36.21411, -81.67917)",organization,http://www.larping.org/larps/listing/arch-disae-larp/,"<li><span class=""icon-direction""></span>This is NOT a LARP but rather a community of people interested in LARPing. This group is for players to…</li>",pen and paper
Dark Citadel,"LatLng(37.08115, -84.04504)",fantasy,http://www.larping.org/larps/listing/dark-citadel/,"<li><span class=""icon-direction""></span>The Dark Citadel is Amtgard\'s Boffer Larp London group (see amtgard.com). We meet on the first and third Sundays of the month…</li>",pen and paper
Aletheia: The Bastard City,"LatLng(45.52345, -122.67621)",world-of-darkness,http://www.larping.org/larps/listing/aletheia-the-bastard-city/,"<li><span class=""icon-direction""></span>Aletheia: The Bastard City, a city that is neither part of the powerful and effete Camarilla, The monstrous and dangerous…</li>",pen and paper
Alliance LARP Headquarters,"LatLng(41.80392, -75.95397)",fantasy,http://www.larping.org/larps/listing/alliance-larp-headquarters/,"<li><span class=""icon-direction""></span>Headquarters for the Alliance Boffer LARP organization, with chapters all over the US and Canada. We own this site, which has…</li>",pen and paper
Finger Lakes Adventure Gaming,"LatLng(42.44396, -76.50188)",organization,http://www.larping.org/larps/listing/finger-lakes-adventure-gaming/,"<li><span class=""icon-direction""></span>FINGER LAKES ADVENTURE GAMING (aka FLAG). A fantasy boffer style LARP based in Ithaca New York. We have a novel…</li>",boffer
Empire,"LatLng(39.73757, -104.98472)",fantasy,http://www.larping.org/larps/listing/nero-empire/,"<li><span class=""icon-direction""></span>Empire is a Live Action Role-playing community since August of 2002 using the NERO boffer rule system.</li>",boffer
Sapphire Nest,"LatLng(30.48212, -92.86226)",fantasy,http://www.larping.org/larps/listing/sapphire-nest/,"<li><span class=""icon-direction""></span>Sapphire Nest is an Amtgard Boffer Larp freehold in Kinder, Louisiana. We need Tuesdays 3pm-til, across from the high school. Directions from…</li>",pen and paper
Barony of Western Winds,"LatLng(53.48202, -113.41879)",fantasy,http://www.larping.org/larps/listing/barony-of-western-winds/,"<li><span class=""icon-direction""></span>What is Amtgard? Amtgard is a boffer swords and sorcery styled medieval combat, culture, and sciences organization. Amtgard was founded in…</li>",boffer
Ironwood Amtgard,"LatLng(30.29509, -95.47617)",medieval,http://www.larping.org/larps/listing/ironwood/,"<li><span class=""icon-direction""></span>Ironwood is part of the Amtgard Boffer Larp organization. It is a free to play organization that supports medieval times and recreation.…</li>",pen and paper
Duchy of Crimsonwood,"LatLng(38.35553, -122.69096)",fantasy,http://www.larping.org/larps/listing/duchy-of-crimsonwood/,"<li><span class=""icon-direction""></span>Weekly gathering of Amtgarders who fight and flurb with boffer weaponry. Meetings are Saturdays at 11AM at Eagle Park. Come…</li>",boffer
Amtgard Kingdom of Dragonspine,"LatLng(32.32863, -106.77789)",fantasy,http://www.larping.org/larps/listing/amtgard-kingdom-of-dragonspine/,"<li><span class=""icon-direction""></span>The Amtgard Kingdom of Dragonspine is a fantasy and medieval boffer combat and role playing LARP based in Las Cruces, New…</li>",boffer
Apocalypse,"LatLng(39.74262, -74.72599)",post-apoc,http://www.larping.org/larps/listing/apocalypse/,"<li><span class=""icon-direction""></span>Boffer Larp. Ever wanted to live through the end of the world? Now is your chance! \""Apocalypse\"" is live action role play…</li>",pen and paper
Kingdom of Wine,"LatLng(48.39379, 17.33591)",organization,http://www.larping.org/larps/listing/kingdom-of-wine/,"<li><span class=""icon-direction""></span>Boffer Larp</li>",pen and paper
Dystopia Rising: Florida,"LatLng(29.92354, -82.57368)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-florida/,"<li><span class=""icon-direction""></span>Dystopia Rising is a post-apocalyptic boffer LARP set 3-4 generations after the fall of man. The game explores the grim…</li>",boffer
Dystopia Rising : SoCal,"LatLng(33.92776, -117.60125)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-socal/,"<li><span class=""icon-direction""></span>Dystopia Rising SoCal is the Los Angeles chapter of the networked Dystopia Rising Boffer LARP game series. Dystopia Rising is a…</li>",pen and paper
Dystopia Rising: Lone Star,"LatLng(31.15779, -97.4917)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-lone-star/,"<li><span class=""icon-direction""></span>Dystopia Rising is a post-apocalyptic boffer LARP set 3-4 generations after the fall of man. The game explores the grim…</li>",boffer
Shades of Venaya,"LatLng(33.66524, -117.74907)",fantasy,http://www.larping.org/larps/listing/shades-of-venaya/,"<li><span class=""icon-direction""></span>Shades of Venaya is an epic boffer fantasy game set in the world of Venaya. We run approximately once every two…</li>",boffer
Joplin By Night,"LatLng(37.07097, -94.51627)",world-of-darkness,http://www.larping.org/larps/listing/joplin-by-night/,"<li><span class=""icon-direction""></span>Joplin By Night is a Live-Action Roleplaying Game, set in the World of Darkness universe. We use the By Night…</li>",pen and paper
Burlington By Night,"LatLng(43.36375, -79.78864)",world-of-darkness,http://www.larping.org/larps/listing/burlington-by-night/,"<li><span class=""icon-direction""></span>Vampire the Masquerade events in Burlington, Ontario. Camarilla setting. Burlingtonbynight.org</li>",pen and paper
EarthFall: Invasion,"LatLng(40.28235, -74.34656)",sci-fi,http://www.larping.org/larps/listing/earthfall-invasion/,"<li><span class=""icon-direction""></span>EarthFall: Invasion is a Live Action Role Playing Game that takes place in the aftermath of a hostile alien invasion…</li>",pen and paper
Steinbach LARPers Society,"LatLng(49.5962, -96.63394)",organization,http://www.larping.org/larps/listing/steinbach-larpers-society/,"<li><span class=""icon-direction""></span>A boffer larp organization in Steinbach, Manitoba. Runs several different types of event, including an ongoign fantasy campaign, battlegames, and an…</li>",boffer
The Myth Wood LARP,"LatLng(45.77646, -92.81646)",fantasy,http://www.larping.org/larps/listing/the-myth-wood-larp/,"<li><span class=""icon-direction""></span>The Myth Wood is a small Fantasy LARP group running games based on a custom set of boffer rules. We meet…</li>",boffer
Faded Glory LRP,"LatLng(52.15305, -0.5337)",fantasy,http://www.larping.org/larps/listing/faded-glory-lrp/,"<li><span class=""icon-direction""></span>A small fantasy boffer larp set in a world of people battling undead. Runs weekend-long events, with a low player cap…</li>",boffer
Xanodria Productions Inc.,"LatLng(41.50858, -82.79297)",fantasy,http://www.larping.org/larps/listing/xanodria-productions-inc/,"<li><span class=""icon-direction""></span>To learn more about this medieval fantasy Boffer LARP & see photos from past events, please visit our website at www.xanodria.com.</li>",pen and paper
Consequences,"LatLng(50.74359, -1.6842)",convention,http://www.larping.org/larps/listing/consequences/,"<li><span class=""icon-direction""></span>The UK\'s premier larp convention, a 4-day extravaganza of theatre-style larp. Has been running annually since 2007. Consequences is brought…</li>",pen and paper
Norwich Isles of Darkness,"LatLng(52.63082, 1.29232)",world-of-darkness,http://www.larping.org/larps/listing/norwich-isles-of-darkness/,"<li><span class=""icon-direction""></span>Norwich chapter of the \""Isles of Darkness\"" shared campaign. Runs a monthly Mage: the Awakening game.</li>",pen and paper
Relathin the Age of Strife,"LatLng(50.65257, -3.58037)",fantasy,http://www.larping.org/larps/listing/relathin-the-age-of-strife/,"<li><span class=""icon-direction""></span>Boffer Larp. A land ripped apart by demonic incursions...civilisations burnt to the ground, it\'s people butchered and broken...all hope seems lost. Divided,…</li>",pen and paper
The World That Is,"LatLng(-41.30607, 174.76324)",post-apoc,http://www.larping.org/larps/listing/the-world-that-is/,"<li><span class=""icon-direction""></span>\""Same ball spinning in space. The same sun. The same moon. But this is not the World that was. This…</li>",pen and paper
Bay City LARPing,"LatLng(43.61146, -83.87396)",fantasy,http://www.larping.org/larps/listing/bay-city-larping/,"<li><span class=""icon-direction""></span>Bay City Larping is a new boffer larping group started in Bay City Michigan. You can find us on our Facebook…</li>",boffer
Watchers of Easthaven,"LatLng(-37.4492, 144.66631)",fantasy,http://www.larping.org/larps/listing/watchers-of-easthaven/,"<li><span class=""icon-direction""></span>A fantasy boffer larp campaign based in Melbourne. Run weekend-long events several times a year.</li>",boffer
Manoa Medieval Combat Club,"LatLng(21.29688, -157.81624)",fantasy,http://www.larping.org/larps/listing/manoa-medieval-combat-club/,"<li><span class=""icon-direction""></span>A Belegarth Boffer Larp chapter based at the University of Hawaii Manoa. Practices weekly durign academic year.</li>",pen and paper
Amtgard Hawaii: Skyfire Bay,"LatLng(19.7258, -155.06945)",fantasy,http://www.larping.org/larps/listing/amtgard-hawaii-skyfire-bay/,"<li><span class=""icon-direction""></span>Amtgard Boffer Larp chapter in Hilo, Hawaii.</li>",pen and paper
Dystopia Rising Hawaii,"LatLng(21.39639, -158.10046)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-hawaii/,"<li><span class=""icon-direction""></span>A Dystopia Rising Boffer Larp campaign in Hawaii, set several generations after the zombie apocalypse. Runs monthly.</li>",pen and paper
Heroes and Heroines Live Action Roleplaying,"LatLng(51.86424, -2.23816)",fantasy,http://www.larping.org/larps/listing/heroes-and-heroines-live-action-roleplaying/,"<li><span class=""icon-direction""></span>A boffer larp club based in the west Midlands area (Gloucester) of the UK. They run roughly monthly events, at a…</li>",boffer
No Quarter,"LatLng(-36.98565, 174.4773)",post-apoc,http://www.larping.org/larps/listing/no-quarter/,"<li><span class=""icon-direction""></span>2087, the world ended… that was 15 or maybe 20 years ago… Who cares anymore… The countries gathered in super-powers…</li>",pen and paper
Fantasy Revolutions Larp,"LatLng(41.631, -88.47404)",fantasy,http://www.larping.org/larps/listing/fantasy-revolutions-larp/,"<li><span class=""icon-direction""></span>A fantasy steampunk boffer game running monthly in Yorkville, IL.</li>",boffer
The Hundred Swords,"LatLng(-35.282, 149.12868)",fantasy,http://www.larping.org/larps/listing/the-hundred-swords/,"<li><span class=""icon-direction""></span>A Canberra-based boffer \""battlesports\"" group, involved in melee battles of a medieval/fantasy nature using foam and latex weapons.</li>",boffer
Van Daemon Land Larpcraft Colony,"LatLng(-27.47101, 153.02345)",fantasy,http://www.larping.org/larps/listing/van-daemon-land-larpcraft-colony/,"<li><span class=""icon-direction""></span>A medium-combat boffer larp campaign using the LarpCraft system. Runs weekly practices and occasional larger events. Based in Brisbane, QLD.</li>",boffer
Shards of Orn,"LatLng(35.88939, -78.75293)",fantasy,http://www.larping.org/larps/listing/shards-of-orn/,"<li><span class=""icon-direction""></span>Boffer Larp. It\'s been two centuries since warring immortals tore the world of Orn asunder. Now, mysterious spans have begun to form…</li>",pen and paper
La XIII Compañía del Lobo de Hierro.,"LatLng(38.32738, -0.84028)",organization,http://www.larping.org/larps/listing/la-xiii-compania-del-lobo-de-hierro/,"<li><span class=""icon-direction""></span>LARP Organization localized in Elche, Spain. We normally play at Unification Project LARPs, using the Drachenfest boffer larp Ruleset. We host a…</li>",boffer
Heroes Odyssey Inc,"LatLng(-27.60637, 153.22141)",fantasy,http://www.larping.org/larps/listing/heroes-odyssey-inc/,"<li><span class=""icon-direction""></span>Heroes Odyssey Inc is a boffer larp group based in Brisbane, Australia. It has a fantasy theme, with clans of humans,…</li>",boffer
Adelaide Live Action Swords & Sorcery,"LatLng(-34.89109, 138.57971)",fantasy,http://www.larping.org/larps/listing/adelaide-live-action-swords-sorcery/,"<li><span class=""icon-direction""></span>A fantasy battlegame, providing team-based boffer larp combat in Adelaide, South Australia.</li>",boffer
GECO Larp,"LatLng(-32.19306, 115.89012)",fantasy,http://www.larping.org/larps/listing/geco-larp/,"<li><span class=""icon-direction""></span>Fantasy boffer larp campaign in Perth, Australia. Offers weekend-long events four times a year, plus regular battle days.</li>",boffer
Quest Waikato,"LatLng(-37.787, 175.27925)",fantasy,http://www.larping.org/larps/listing/quest-waikato/,"<li><span class=""icon-direction""></span>A long-running fantasy campaign in hamilton, New Zealand. \""D&D come to life, your typical dungeon crawl\"".</li>",pen and paper
Legacies,"LatLng(48.13407, -122.76518)",fantasy,http://www.larping.org/larps/listing/legacies/,"<li><span class=""icon-direction""></span>Legacies is a fantasy themed boffer Live Action Role Playing game (LARP) based in the greater Seattle area of Western Washington…</li>",boffer
Saskatoon Live Action Role Playing Association (SLARPA),"LatLng(52.1293, -106.67029)",organization,http://www.larping.org/larps/listing/saskatoon-live-action-role-playing-association-slarpa/,"<li><span class=""icon-direction""></span>SLARPA is a non-profit organization that helps the LARPing community in the Saskatoon area. SLARPA acts as a “Producer” by…</li>",pen and paper
NZLARPS Auckland,"LatLng(-36.84846, 174.76218)",organization,http://www.larping.org/larps/listing/nzlarps-auckland/,"<li><span class=""icon-direction""></span>The New Zealand Live Action Role Playing Society Inc is a non-profit organisation that supports larp in New Zealand. Our…</li>",pen and paper
Dunedin’s Vigil,"LatLng(-45.86745, 170.51281)",world-of-darkness,http://www.larping.org/larps/listing/dunedins-vigil/,"<li><span class=""icon-direction""></span>A fortnightly Hunter: the Vigil campaign, set and run in Dunedin, NZ. Dunedin\'s Vigil is run by the Otago University…</li>",pen and paper
The Phoenix Rising,"LatLng(-36.91451, 174.66478)",world-of-darkness,http://www.larping.org/larps/listing/the-phoenix-rising/,"<li><span class=""icon-direction""></span>The Phoenix Rising is a Vampire game that runs on the second Saturday evening each month at the Western Districts…</li>",pen and paper
Fates Unbound,"LatLng(-36.85383, 174.7695)",world-of-darkness,http://www.larping.org/larps/listing/fates-unbound/,"<li><span class=""icon-direction""></span>Fates Unbound uses Changeling: The Lost, a game of beautiful madness. It is the fifth supplement in the New World…</li>",pen and paper
Changeling: The Duchy of Flint,"LatLng(-36.85384, 174.76943)",world-of-darkness,http://www.larping.org/larps/listing/changeling-the-duchy-of-flint/,"<li><span class=""icon-direction""></span>A monthly World of Darkness game, run in Auckland, NZ, but set in southern England. The players are changelings, fae…</li>",pen and paper
Phoenix Larp Convention,"LatLng(-43.52235, 172.56897)",convention,http://www.larping.org/larps/listing/phoenix-larp-convention/,"<li><span class=""icon-direction""></span>Rising from the ashes of a ruined city, SAGA Inc. brings you Phoenix ’14, Christchurch’s inaugural Live Action Roleplay convention.…</li>",pen and paper
Chimera Larp Convention,"LatLng(-36.92958, 174.69113)",convention,http://www.larping.org/larps/listing/chimera-larp-convention/,"<li><span class=""icon-direction""></span>Chimera is a weekend-long larp convention (Friday night – Sunday afternoon) in Auckland, New Zealand. It runs a variety of…</li>",pen and paper
The Kingdom of Neverwinter Northriver,"LatLng(30.23023, -81.70284)",fantasy,http://www.larping.org/larps/listing/the-kingdom-of-neverwinter-northriver/,"<li><span class=""icon-direction""></span>Hail and Well Met Travelers! Northriver is an Amtgard Boffer Larp park that is located in Jacksonville, Florida. We are a small…</li>",pen and paper
Aldeon LARP,"LatLng(36.06258, -94.15743)",fantasy,http://www.larping.org/larps/listing/aldeon-larp/,"<li><span class=""icon-direction""></span>Hello, my name is Rachel Dooley, co-founder of the brand new Aldeon Baoffer LARP. We are based in Fayetteville, Arkansas and…</li>",pen and paper
Dystopia Rising North,"LatLng(43.67225, -80.74365)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-north/,"<li><span class=""icon-direction""></span>Dystopia Rising North is a Boffer Live Action Roleplaying Game set in a dangerous zombie infested post apocalyptic world. We are…</li>",pen and paper
"Vampire: The Masquerade, Ashen Skylines Chronicle","LatLng(39.28798, -76.60137)",other,http://www.larping.org/larps/listing/vampire-the-masquerade-ashen-skylines-chronicle/,"<li><span class=""icon-direction""></span>Baltimore City has always been a city of violence and chaos, both to mortals and the Sabbat Kindred who ran…</li>",pen and paper
NZLARPS Wellington,"LatLng(-41.27837, 174.77666)",other,http://www.larping.org/larps/listing/nzlarps-wellington/,"<li><span class=""icon-direction""></span>The New Zealand Live Action Role Playing Society Inc is a non-profit organisation that supports larp in New Zealand. Our…</li>",pen and paper
Clans of Elgardt,"LatLng(-33.86178, 150.8712)",fantasy,http://www.larping.org/larps/listing/clans-of-elgardt/,"<li><span class=""icon-direction""></span>Clans of Elgardt is a combat boffer LARP group located in Sydney Australia with fortnightly events held on Sundays. Facebook page:…</li>",boffer
Elysiat LARP,"LatLng(31.95129, -81.04953)",fantasy,http://www.larping.org/larps/listing/elysiat-larp/,"<li><span class=""icon-direction""></span>Elysiat is a mid-fantasy, full contact, medieval boffer LARP set in the mythical world of Piour. This world is filled with…</li>",boffer
Steam Realms,"LatLng(28.80286, -81.26945)",steampunk,http://www.larping.org/larps/listing/steam-realms/,"<li><span class=""icon-direction""></span>Steam Realms is a Steampunk Boffer LARP with science fiction attributes. The basis of our game is that players are…</li>",pen and paper
Les contrées d’Arigan,"LatLng(46.69403, -71.68983)",fantasy,http://www.larping.org/larps/listing/4985/,"<li><span class=""icon-direction""></span>Boffer Larp. Les contrées d\'Arigan est un petit grandeur nature médiéval fantastique se déroulant en forêt Québécoise. Il comprend une moyenne de…</li>",pen and paper
Second Dawn,"LatLng(42.70495, -70.99745)",post-apoc,http://www.larping.org/larps/listing/second-dawn/,"<li><span class=""icon-direction""></span>Second Dawn takes place on the world of Karst, 200 years after the collapse of modern civilization due to nuclear…</li>",pen and paper
Heroic Nebraska,"LatLng(40.80972, -96.67528)",fantasy,http://www.larping.org/larps/listing/heroic-nebraska/,"<li><span class=""icon-direction""></span>Heroic Boffer Larp Nebraska runs two different games throughout Nebraska. The first one, Rubicon, is set in a world previously ruled by…</li>",pen and paper
Schism:Riftwars L:ARP,"LatLng(42.90463, -80.95192)",fantasy,http://www.larping.org/larps/listing/schismriftwars-larp/,"<li><span class=""icon-direction""></span>At the end of the day no one really knows where they came from, or if they do they are…</li>",pen and paper
Brilliant Cacophony C@M LARPS Mage and Changeling,"LatLng(43.46828, -80.54264)",other,http://www.larping.org/larps/listing/brilliant-cacophony-cm-larps-mage-and-changeling/,"<li><span class=""icon-direction""></span>Brilliant Cacophony is a Canada at Midnight/Canada a Minuit Domain showcasing two LARPS: NWoD Mage: The Awakening every 2nd Sunday…</li>",pen and paper
KanaraK  Indiana Fantasy Larp,"LatLng(41.61403, -86.88601)",fantasy,http://www.larping.org/larps/listing/kanarak-indiana-fantasy-larp/,"<li><span class=""icon-direction""></span>KanaraK Is a boffer Live Action Fantasy Role Playing Game located at Camp ToPeNeBee , 0377 N Holmesville Road Michigan City…</li>",boffer
Camarilla Agram,"LatLng(45.80951, 15.9863)",theater,http://www.larping.org/larps/listing/camarilla-agram/,"<li><span class=""icon-direction""></span>Camarilla Agram is a Classic World of Darkness Vampire: the Masquerade chronicle headquartered in Zagreb, Croatia. Story-wise, it\'s a part…</li>",pen and paper
Terra Nova,"LatLng(46.17934, 16.73857)",fantasy,http://www.larping.org/larps/listing/terra-nova/,"<li><span class=""icon-direction""></span>Terra Nova is a Croatian fantasy boffer larp that started in 2012. Its\' style is medieval fantasy with renaissance and tribal…</li>",boffer
